440_107;107;01.10.2017 00:00:00;519.411
440_107;107;01.11.2017 00:00:00;470.522
440_107;107;01.12.2017 00:00:00;468.656
440_107;107;01.01.2018 00:00:00;365.853
440_107;107;01.02.2018 00:00:00;555.011
440_107;107;01.03.2018 00:00:00;506.519
440_107;107;01.04.2018 00:00:00;509.949
440_107;107;01.05.2018 00:00:00;519.625
440_107;107;01.06.2018 00:00:00;480.347
440_107;107;01.07.2018 00:00:00;462.752
440_107;107;01.08.2018 00:00:00;437.507
440_107;107;01.09.2018 00:00:00;390.592
440_107;107;01.10.2018 00:00:00;333.775
440_107;107;01.11.2018 00:00:00;306.820
440_107;107;01.12.2018 00:00:00;317.839
440_107;107;01.01.2019 00:00:00;295.756
440_107;107;01.02.2019 00:00:00;282.087
440_107;107;01.03.2019 00:00:00;426.649
440_107;107;01.04.2019 00:00:00;480.176
440_107;107;01.05.2019 00:00:00;466.582
440_107;107;01.06.2019 00:00:00;437.515
440_107;107;01.07.2019 00:00:00;424.426
440_107;107;01.08.2019 00:00:00;400.410
440_107;107;01.09.2019 00:00:00;453.566
440_107;107;01.10.2019 00:00:00;435.174
440_107;107;01.11.2019 00:00:00;435.570
440_107;107;01.12.2019 00:00:00;449.524
440_107;107;01.01.2020 00:00:00;401.502
440_107;107;01.02.2020 00:00:00;353.571
440_107;107;01.03.2020 00:00:00;313.997
440_107;107;01.04.2020 00:00:00;322.135
440_107;107;01.05.2020 00:00:00;292.815
440_107;107;01.06.2020 00:00:00;292.083
440_107;107;01.07.2020 00:00:00;278.076
440_107;107;01.08.2020 00:00:00;282.100
440_107;107;01.09.2020 00:00:00;284.977
440_107;107;01.10.2020 00:00:00;288.655
440_107;107;01.11.2020 00:00:00;274.457
440_107;107;01.12.2020 00:00:00;251.792
440_107;107;01.01.2021 00:00:00;246.249
440_107;107;01.02.2021 00:00:00;162.692
440_107;107;01.03.2021 00:00:00;182.560
440_107;107;01.04.2021 00:00:00;193.590
440_107;107;01.05.2021 00:00:00;204.724
440_107;107;01.06.2021 00:00:00;156.091
440_107;107;01.07.2021 00:00:00;216.090
440_107;107;01.08.2021 00:00:00;183.997
440_108;108;01.04.2017 00:00:00;0.000
440_108;108;01.05.2017 00:00:00;53.013
440_108;108;01.06.2017 00:00:00;334.662
440_108;108;01.07.2017 00:00:00;403.927
440_108;108;01.08.2017 00:00:00;399.664
440_108;108;01.09.2017 00:00:00;457.181
440_108;108;01.10.2017 00:00:00;499.712
440_108;108;01.11.2017 00:00:00;525.436
440_108;108;01.12.2017 00:00:00;528.087
440_108;108;01.01.2018 00:00:00;634.853
440_108;108;01.02.2018 00:00:00;554.540
440_108;108;01.03.2018 00:00:00;555.468
440_108;108;01.04.2018 00:00:00;406.967
440_108;108;01.05.2018 00:00:00;592.707
440_108;108;01.06.2018 00:00:00;583.023
440_108;108;01.07.2018 00:00:00;582.208
440_108;108;01.08.2018 00:00:00;596.857
440_108;108;01.09.2018 00:00:00;580.941
440_108;108;01.10.2018 00:00:00;587.359
440_108;108;01.11.2018 00:00:00;570.577
440_108;108;01.12.2018 00:00:00;571.106
440_108;108;01.01.2019 00:00:00;582.838
440_108;108;01.02.2019 00:00:00;528.606
440_108;108;01.03.2019 00:00:00;537.687
440_108;108;01.04.2019 00:00:00;601.644
440_108;108;01.05.2019 00:00:00;626.733
440_108;108;01.06.2019 00:00:00;618.716
440_108;108;01.07.2019 00:00:00;654.182
440_108;108;01.08.2019 00:00:00;630.836
440_108;108;01.09.2019 00:00:00;612.767
440_108;108;01.10.2019 00:00:00;571.530
440_108;108;01.11.2019 00:00:00;525.616
440_108;108;01.12.2019 00:00:00;532.788
440_108;108;01.01.2020 00:00:00;539.330
440_108;108;01.02.2020 00:00:00;501.279
440_108;108;01.03.2020 00:00:00;515.455
440_108;108;01.04.2020 00:00:00;474.254
440_108;108;01.05.2020 00:00:00;686.548
440_108;108;01.06.2020 00:00:00;600.697
440_108;108;01.07.2020 00:00:00;581.680
440_108;108;01.08.2020 00:00:00;535.073
440_108;108;01.09.2020 00:00:00;523.003
440_108;108;01.10.2020 00:00:00;446.614
440_108;108;01.11.2020 00:00:00;495.423
440_108;108;01.12.2020 00:00:00;489.698
440_108;108;01.01.2021 00:00:00;499.267
440_108;108;01.02.2021 00:00:00;378.123
440_108;108;01.03.2021 00:00:00;244.481
440_108;108;01.04.2021 00:00:00;230.840
440_108;108;01.05.2021 00:00:00;220.424
440_108;108;01.06.2021 00:00:00;159.513
440_108;108;01.07.2021 00:00:00;191.546
440_108;108;01.08.2021 00:00:00;184.614
440_109;109;01.03.2015 00:00:00;0.000
440_109;109;01.04.2015 00:00:00;542.693
440_109;109;01.05.2015 00:00:00;347.479
440_109;109;01.06.2015 00:00:00;258.234
440_109;109;01.07.2015 00:00:00;236.571
440_109;109;01.08.2015 00:00:00;228.082
440_109;109;01.09.2015 00:00:00;221.955
440_109;109;01.10.2015 00:00:00;214.133
440_109;109;01.11.2015 00:00:00;205.059
440_109;109;01.12.2015 00:00:00;230.481
440_109;109;01.01.2016 00:00:00;239.909
440_109;109;01.02.2016 00:00:00;221.198
440_109;109;01.03.2016 00:00:00;211.594
440_109;109;01.04.2016 00:00:00;184.750
